movie_id,release_date
1499,2019-03-22
1500,1999-03-29
1501,2002-11-23
1502,2010-08-19
1503,2009-03-02
1504,2023-02-16
1505,2014-08-22
1506,2003-01-20
1507,2022-03-25
1508,2016-12-27
1509,2024-11-18
1510,2021-08-13
1511,2007-04-11
1512,2000-08-20
1513,2020-02-20
1514,2024-05-17
1515,1999-04-01
1516,2012-03-12
1517,2015-07-25
1518,1997-12-01
1519,2018-03-08
1520,2000-06-30
1521,2014-02-01
1522,2014-03-11
1523,2002-06-03
1524,2016-02-08
1525,2002-10-14
1526,2023-09-13
1527,2008-08-12
1528,2015-06-04
1529,2010-02-14
1530,2015-11-15
1531,2002-08-01
1532,2001-03-07
1533,2018-02-16
1534,2015-12-07
1535,2005-08-04
1536,2004-03-23
1537,1999-12-08
1538,2022-08-08
1539,2004-06-29
1540,2012-02-17
1541,2001-12-10
1542,2010-01-08
1543,2005-03-30
1544,2002-12-06
1545,2013-06-23
1546,2002-09-25
1547,2020-10-04
1548,1996-02-26
1549,2003-05-15
1550,1997-12-17
1551,2016-01-27
1552,2010-02-21
1553,2001-04-04
1554,2004-08-28
1555,2004-04-17
1556,1997-08-11
1557,2008-10-01
1558,2019-07-20
1559,2016-03-11
1560,2014-09-05
1561,2017-08-22
1562,2007-08-19
1563,2014-12-16
1564,2002-08-24
1565,2021-05-22
1566,1996-08-31
1567,2017-10-04
1568,2006-12-17
1569,2006-06-03
1570,2007-10-30
1571,2022-08-17
1572,1998-04-27
1573,2010-12-30
1574,2013-06-28
1575,1999-02-28
1576,2007-11-13
1577,2001-06-11
1578,2012-06-14
1579,2013-08-31
1580,2021-01-27
1581,2012-06-29
1582,2005-12-10
1583,2011-01-01
1584,2016-05-25
1585,2017-05-02
1586,2020-07-02
1587,2024-10-23
1588,2024-12-25
1589,2023-11-18
1590,2024-03-29
1591,2011-12-09
1592,2012-08-01
1593,2008-03-09
1594,2020-11-20
1595,2024-12-10
1596,1998-11-15
1597,1997-12-12
1598,2020-07-14
1599,1996-10-29
1600,2020-06-12
1601,2013-08-25
1602,2006-11-24
1603,2022-08-05
1604,2018-02-16
1605,2023-03-18
1606,2019-02-05
1607,2022-10-20
1608,2024-01-15
1609,2020-08-29
1610,2000-01-21
1611,2014-12-19
1612,2019-04-19
1613,2016-03-08
1614,2012-07-18
1615,2013-03-23
1616,2008-07-15
1617,2007-05-31
1618,2010-11-13
1619,2018-08-27
1620,2003-08-12
1621,1996-10-02
1622,2009-11-05
1623,2010-07-22
1624,2020-11-15
1625,2000-11-14
1626,2017-04-28
1627,2020-02-26
1628,2007-07-22
1629,2022-06-14
1630,2007-09-28
1631,2010-05-25
1632,2019-12-23
1633,2017-10-07
1634,2016-12-05
1635,2008-06-24
1636,2015-02-16
1637,2013-01-21
1638,2002-06-25
1639,2007-03-19
1640,2008-03-05
1641,2002-08-25
1642,2016-12-23
1643,2017-07-26
1644,2002-12-07
1645,2020-05-22
1646,2013-05-30
1647,1999-06-05
1648,2007-04-06
1649,2011-08-18
1650,2021-12-08
1651,2015-03-30
1652,2011-04-10
1653,1996-07-26
1654,2015-09-03
1655,1999-02-14
1656,1996-01-04
1657,1997-01-11
1658,2002-10-05
1659,2013-02-07
1660,2000-02-15
1661,2011-07-31
1662,2022-09-29
1663,2003-05-13
1664,2018-03-12
1665,2022-06-17
1666,1996-02-21
1667,2021-10-07
1668,2004-06-01
1669,2016-12-22
1670,1996-10-23
1671,2020-11-11
1672,2006-06-07
1673,2009-01-26
1674,2003-08-06
1675,2001-08-13
1676,2023-07-31
1677,2013-11-27
1678,2024-09-30
1679,2000-04-21
1680,2012-09-23
1681,2012-02-27
1682,2003-01-18
1683,1999-02-15
1684,2015-11-23
1685,1999-04-09
1686,2016-03-14
1687,2001-01-28
1688,2018-07-03
1689,2022-09-28
1690,1999-02-24
1691,2019-02-24
1692,2014-12-20
1693,2019-11-01
1694,2010-07-07
1695,2017-02-21
1696,2010-10-12
1697,2004-08-16
1698,1997-12-12
1699,2024-06-26
1700,2020-03-25
1701,2001-06-09
1702,2013-07-04
1703,2010-08-11
1704,2020-02-15
1705,2010-05-21
1706,2001-02-18
1707,2006-01-04
1708,2010-03-03
1709,2024-06-30
1710,2016-06-16
1711,2006-11-19
1712,1996-05-07
1713,1999-12-25
1714,2021-01-02
1715,2001-09-17
1716,2012-12-03
1717,2023-08-12
1718,2024-05-18
1719,1999-03-21
1720,2015-01-23
1721,2020-02-20
1722,2009-06-15
1723,2000-10-27
1724,2003-03-06
1725,1997-09-11
1726,2012-10-06
1727,2011-09-17
1728,2020-08-19
1729,2020-07-03
1730,2001-12-11
1731,2001-11-18
1732,2000-05-21
1733,2009-10-19
1734,2020-11-22
1735,2018-02-14
1736,2007-12-28
1737,2015-07-03
1738,2022-12-01
1739,2016-11-07
1740,2001-05-23
1741,2021-01-04
1742,2013-03-02
1743,2000-03-12
1744,2001-06-13
1745,2002-11-22
1746,2016-09-09
1747,2004-06-30
1748,2010-07-16
1749,2011-03-23
1750,2015-06-22
1751,2003-01-13
1752,2008-08-24
1753,1996-08-21
1754,2012-09-14
1755,2023-08-20
1756,1998-07-09
1757,1996-07-29
1758,2001-07-12
1759,2003-06-17
1760,2002-04-11
1761,2002-07-10
1762,2023-12-20
1763,2013-11-10
1764,2013-12-12
1765,2010-12-07
1766,2023-09-05
1767,2019-11-15
1768,2006-06-12
1769,2006-07-25
1770,2022-12-30
1771,2014-02-06
1772,1997-10-12
1773,2024-05-09
1774,2015-03-20
1775,2007-10-13
1776,2023-09-06
1777,2012-04-24
1778,2003-01-25
1779,2011-07-06
1780,1997-11-14
1781,2022-08-17
1782,2005-03-25
1783,2012-02-29
1784,1998-09-09
1785,2015-10-23
1786,2016-06-30
1787,1997-03-14
1788,1999-01-29
1789,2001-05-06
1790,2024-04-03
1791,2018-10-19
1792,1997-11-03
1793,2014-09-17
1794,2012-01-05
1795,2008-05-09
1796,1998-06-09
1797,2014-04-17
1798,1999-06-10
1799,2013-10-29
1800,1999-11-06
1801,2023-09-19
1802,2010-08-30
1803,2018-12-26
1804,2022-07-17
1805,2008-06-21
1806,2002-12-15
1807,2021-07-08
1808,2004-02-14
1809,2018-12-26
1810,2011-03-21
1811,2011-04-13
1812,2018-07-27
1813,2007-07-03
1814,2016-05-24
1815,2021-04-22
1816,2010-11-03
1817,1999-07-05
1818,2011-01-08
1819,2011-09-22
1820,1996-07-10
1821,2020-03-20
1822,1998-06-26
1823,2014-05-14
1824,1996-05-13
1825,1999-04-29
1826,2010-04-30
1827,2007-03-09
1828,2015-12-06
1829,2003-07-22
1830,2000-09-15
1831,2016-12-17
1832,2013-08-19
1833,2023-06-20
1834,2023-05-25
1835,2013-09-17
1836,2021-11-21
1837,2009-10-14
1838,2004-07-05
1839,2023-12-26
1840,2009-07-09
1841,2024-11-23
1842,2001-05-30
1843,2013-11-08
1844,2001-01-13
1845,1998-11-27
1846,2009-08-03
1847,2024-12-12
1848,2004-07-04
1849,2014-03-28
1850,2012-06-21
1851,2011-09-29
1852,2005-07-09
1853,2010-09-20
1854,2018-10-18
1855,2015-09-01
1856,2012-09-09
1857,2004-05-31
1858,2008-11-20
1859,2008-12-14
1860,1996-09-25
1861,2010-05-10
1862,2009-05-21
1863,2016-02-15
1864,2001-06-07
1865,2018-02-21
1866,2005-11-10
1867,2011-01-04
1868,2010-09-10
1869,2001-05-22
1870,2022-10-17
1871,2001-11-14
1872,2023-07-15
1873,2017-03-21
1874,1995-12-24
1875,2022-03-31
1876,2005-04-09
1877,2013-09-26
1878,2016-05-22
1879,2024-12-15
1880,2010-09-10
1881,2008-01-07
1882,2008-09-18
1883,1998-05-29
1884,2010-06-01
1885,2008-09-20
1886,1996-12-31
1887,1995-12-13
1888,1996-10-25
1889,1996-07-31
1890,2005-09-24
1891,2003-02-03
1892,2020-03-02
1893,2021-11-22
1894,2012-06-21
1895,2002-09-29
1896,2022-11-20
1897,2018-10-21
1898,2016-04-13
1899,1996-12-04
1900,2003-06-14
1901,2012-12-05
1902,2011-03-19
1903,2011-08-31
1904,2001-08-20
1905,2011-09-06
1906,1996-01-17
1907,2005-11-20
1908,2012-07-29
1909,2021-08-27
1910,1996-02-24
1911,2022-03-24
1912,2018-12-21
1913,1997-05-23
1914,2005-06-14
1915,2020-08-09
1916,2014-09-20
1917,2003-02-13
1918,2021-02-05
1919,2003-04-17
1920,2016-06-15
1921,2008-09-02
1922,1995-10-29
1923,1998-02-27
1924,2020-08-15
1925,2001-08-22
1926,2017-09-16
1927,2018-12-18
1928,1997-08-06
1929,2001-06-05
1930,1996-12-05
1931,2013-10-03
1932,2005-06-22
1933,2022-02-10
1934,1998-12-23
1935,2015-08-22
1936,2006-06-07
1937,2024-01-21
1938,2020-03-13
1939,1997-09-28
1940,1998-04-01
1941,2008-01-14
1942,2007-12-18
1943,2000-08-07
1944,2019-02-04
1945,2003-04-09
1946,2019-11-11
1947,1998-04-03
1948,2009-02-02
1949,1997-03-10
1950,2024-08-21
1951,2023-09-05
1952,1996-07-26
1953,1996-11-01
1954,2015-01-20
1955,2017-06-15
1956,2010-10-08
1957,2015-03-09
1958,2020-12-14
1959,2004-09-13
1960,2000-12-14
1961,1998-01-01
1962,2003-11-08
1963,1995-12-17
1964,2022-03-31
1965,2010-09-19
1966,2003-07-15
1967,2000-01-29
1968,2022-07-08
1969,2017-01-29
1970,1995-12-02
1971,2007-07-28
1972,2024-03-14
1973,2016-04-11
1974,1999-09-02
1975,2002-05-06
1976,2007-03-01
1977,2015-07-15
1978,2007-10-11
1979,2016-06-27
1980,2022-08-24
1981,2024-02-20
1982,2022-03-25
1983,2015-03-09
1984,2003-12-19
1985,2012-05-21
1986,2022-04-06
1987,2000-06-08
1988,2008-03-20
1989,2011-03-30
1990,2003-04-20
1991,2011-01-27
1992,2021-07-12
1993,2003-09-11
1994,1998-05-07
1995,2000-09-05
1996,1998-07-12
1997,2016-08-11
1998,2004-01-21
1999,2002-04-28
2000,1997-08-29
2001,2018-03-08
2002,1999-10-08
2003,2016-11-14
2004,1997-08-04
2005,1996-06-09
2006,2004-09-16
2007,1997-03-31
2008,1999-03-30
2009,2023-04-07
2010,2000-06-05
2011,1998-12-25
2012,1997-11-22
2013,1998-10-15
2014,2019-03-14
2015,2017-02-13
2016,2005-11-30
2017,1997-06-23
2018,2023-12-22
2019,2015-03-10
2020,2001-03-27
2021,2003-04-18
2022,2003-12-07
2023,2012-08-07
2024,2000-09-08
2025,2018-07-10
2026,2023-12-16
2027,2007-11-02
2028,2019-10-28
2029,2011-11-17
2030,2012-08-12
2031,2023-07-01
2032,2009-12-22
2033,2023-05-27
2034,1998-03-09
2035,1996-02-26
2036,1996-07-21
2037,2018-03-28
2038,2013-04-04
2039,2004-10-25
2040,2018-10-11
2041,2013-06-03
2042,1998-02-03
2043,2023-02-08
2044,2017-11-12
2045,2020-04-08
2046,2001-10-22
2047,2007-01-15
2048,2018-02-28
2049,2002-12-13
2050,2001-12-09
2051,2002-01-17
2052,2006-06-05
2053,2019-06-03
2054,1998-06-11
2055,2023-02-14
2056,2018-03-07
2057,2023-10-10
2058,2012-12-27
2059,2011-07-25
2060,2007-11-15
2061,2021-06-12
2062,2001-06-16
2063,2003-03-21
2064,1995-12-25
2065,2015-11-17
2066,2000-05-14
2067,2000-01-02
2068,2007-08-31
2069,2006-05-28
2070,2009-07-19
2071,2021-04-24
2072,2017-02-20
2073,2007-11-06
2074,2023-06-08
2075,2014-11-14
2076,2004-04-26
2077,2017-12-16
2078,2021-08-30
2079,1998-04-27
2080,2021-12-16
2081,2015-09-18
2082,2004-08-12
2083,2008-09-22
2084,2015-08-20
2085,2012-07-06
2086,2002-03-12
2087,2021-02-19
2088,2007-09-21
2089,2023-02-28
2090,2015-04-20
2091,1996-09-24
2092,2010-02-20
2093,2017-04-02
2094,2017-06-04
2095,1996-02-26
2096,2019-06-09
2097,2017-04-18
2098,2007-10-03
2099,2013-01-10
2100,2015-12-24
2101,2023-09-23
2102,2000-01-18
2103,2024-06-01
2104,2013-09-23
2105,2005-04-02
2106,2023-05-17
2107,2009-07-05
2108,1999-01-07
2109,2002-04-05
2110,2018-06-11
2111,2015-09-02
2112,2024-02-21
2113,2018-03-23
2114,1999-04-24
2115,2016-10-01
2116,2006-12-27
2117,2020-02-06
2118,1998-08-15
2119,2008-06-27
2120,1998-11-08
2121,2011-08-10
2122,1996-02-26
2123,2017-11-03
2124,2024-07-31
2125,2023-07-31
2126,2004-09-02
2127,2017-11-24
2128,2016-11-18
2129,2000-10-01
2130,2007-01-24
2131,2009-09-04
2132,2016-07-26
2133,2019-05-06
2134,2023-06-25
2135,2008-12-19
2136,2008-09-24
2137,2006-12-26
2138,2011-03-16
2139,2017-02-19
2140,2022-07-02
2141,1996-02-26
2142,2002-07-02
2143,2004-01-11
2144,2006-04-04
2145,2011-09-15
2146,2014-03-07
2147,2012-12-08
2148,2005-08-07
2149,2001-04-18
2150,2010-01-25
2151,2016-08-30
2152,2002-08-17
2153,2017-06-23
2154,2015-04-09
2155,2000-02-05
2156,2001-07-18
2157,2003-03-30
2158,2011-03-18
2159,2012-07-28
2160,2021-05-04
2161,2024-07-30
2162,2003-01-17
2163,2008-11-04
2164,1998-02-02
2165,2002-08-07
2166,2012-06-18
2167,2002-05-23
2168,1996-03-29
2169,2009-07-11
2170,2009-02-23
2171,2007-12-17
2172,2016-03-29
2173,2000-12-13
2174,2000-03-24
2175,2004-07-08
2176,2020-09-25
2177,2022-09-01
2178,2019-12-03
2179,2011-09-22
2180,2022-09-08
2181,2023-01-17
2182,1999-03-23
2183,1998-07-12
2184,2018-04-05
2185,2009-05-19
2186,2011-12-13
2187,2011-05-17
2188,2000-08-23
2189,2011-07-19
2190,2022-01-16
2191,2014-06-02
2192,2019-08-28
2193,2015-12-14
2194,2018-10-24
2195,2006-06-10
2196,2006-10-06
2197,2014-08-13
2198,2010-05-13
2199,2000-12-06
2200,2005-03-11
2201,2009-10-30
2202,2016-12-17
2203,2002-02-15
2204,1998-10-10
2205,2009-12-07
2206,1998-08-14
2207,1999-12-09
2208,2004-06-24
2209,1996-01-09
2210,2018-12-29
2211,2021-07-17
2212,2015-02-15
2213,2015-01-06
2214,2013-03-23
2215,2000-05-27
2216,2019-03-12
2217,2015-11-20
2218,2018-09-18
2219,2001-11-01
2220,1997-06-18
2221,2002-06-30
2222,2002-02-12
2223,2003-01-15
2224,2016-12-23
2225,2005-09-15
2226,2016-10-26
2227,2019-08-20
2228,2023-05-31
2229,1999-01-21
2230,2000-06-18
2231,2002-04-01
2232,1998-02-21
2233,2017-11-14
2234,2023-01-22
2235,2020-10-10
2236,2004-11-11
2237,2011-01-13
2238,2018-01-03
2239,2021-07-26
2240,1999-06-16
2241,2002-09-25
2242,2003-09-14
2243,2007-06-06
2244,1999-05-08
2245,2001-11-10
2246,2008-11-12
2247,2003-05-03
2248,2017-03-29
2249,2012-12-04
2250,2000-07-19
2251,2001-06-17
2252,2006-05-16
2253,2012-03-02
2254,2016-08-29
2255,2020-12-25
2256,2008-07-09
2257,1999-01-06
2258,2004-11-06
2259,2014-02-02
2260,1998-01-15
2261,2019-06-12
2262,2013-03-22
2263,2022-10-06
2264,2008-06-16
2265,2019-10-14
2266,2001-01-28
2267,2002-05-25
2268,2012-05-13
2269,2014-03-23
2270,2018-05-17
2271,2019-12-07
2272,2007-02-17
2273,2015-04-10
2274,2000-08-19
2275,2002-09-07
2276,1998-10-28
2277,2020-12-06
2278,2023-03-19
2279,2008-05-22
2280,2009-08-22
2281,2016-04-04
2282,2003-11-01
2283,2017-05-28
2284,2013-03-23
2285,2019-11-13
2286,2015-06-15
2287,2019-11-26
2288,2007-07-24
2289,2002-08-30
2290,2005-07-15
2291,2020-12-15
2292,1997-07-01
2293,2008-09-21
2294,2004-07-29
2295,2004-05-25
2296,2016-04-03
2297,1996-11-20
2298,2019-06-30
2299,2019-01-13
2300,2005-04-16
2301,2007-12-21
2302,2018-02-10
2303,2001-08-19
2304,1996-07-10
2305,2017-04-06
2306,1999-07-23
2307,2008-04-07
2308,2017-11-13
2309,2010-04-13
2310,2023-01-06
2311,2007-11-03
2312,2019-12-17
2313,2018-10-31
2314,2000-01-10
2315,2004-04-26
2316,2020-10-03
2317,2016-09-11
2318,2001-09-14
2319,2004-05-18
2320,2013-04-17
2321,2013-03-06
2322,2015-01-20
2323,2007-11-10
2324,2021-06-12
2325,2008-10-17
2326,2002-07-18
2327,1997-02-23
2328,2020-06-27
2329,2023-04-23
2330,2013-10-19
2331,2020-10-20
2332,1997-06-27
2333,2013-06-14
2334,2010-02-27
2335,2016-04-02
2336,2021-06-25
2337,2001-04-18
2338,2022-03-02
2339,2024-08-14
2340,1997-10-05
2341,2023-06-06
2342,2000-03-17
2343,2020-06-21
2344,2014-12-11
2345,2003-08-13
2346,2019-11-27
2347,2014-05-10
2348,2007-11-05
2349,2006-08-01
2350,2016-11-14
2351,2005-11-26
2352,2016-12-03
2353,2004-10-24
2354,2007-12-02
2355,2022-04-12
2356,2018-12-24
2357,2019-04-05
2358,2016-10-31
2359,2018-10-01
2360,2020-12-16
2361,2000-02-02
2362,2016-10-13
2363,2012-11-08
2364,2007-03-13
2365,2015-02-17
2366,2023-11-04
2367,2009-05-02
2368,2016-11-12
2369,2004-11-18
2370,2001-10-28
2371,2020-02-04
2372,1996-09-25
2373,2016-11-11
2374,2002-07-11
2375,2020-12-21
2376,2009-09-26
2377,2001-08-23
2378,2021-08-23
2379,2009-01-23
2380,2002-03-03
2381,2018-03-20
2382,2014-06-08
2383,2003-08-23
2384,2013-07-19
2385,2019-01-04
2386,2006-10-26
2387,2007-01-27
2388,2018-02-07
2389,2018-05-10
2390,1998-03-16
2391,2006-04-09
2392,1997-06-17
2393,2020-08-11
2394,2013-07-01
2395,1997-06-17
2396,2003-08-26
2397,2023-05-31
2398,2019-01-08
2399,2016-09-06
2400,2021-02-12
2401,2011-12-13
2402,2018-04-27
2403,2012-04-15
2404,2020-09-20
2405,2017-01-08
2406,2008-03-12
2407,2002-02-21
2408,2018-07-17
2409,1998-11-30
2410,2011-08-21
2411,2017-02-11
2412,2013-02-05
2413,2008-07-10
2414,2011-10-16
2415,1997-05-08
2416,2024-10-23
2417,2005-07-26
2418,1999-09-12
2419,2000-01-23
2420,1998-03-05
2421,2002-03-02
2422,1999-09-05
2423,2018-10-30
2424,2001-03-09
2425,2010-06-29
2426,2015-11-14
2427,2007-12-24
2428,2021-06-18
2429,2000-06-03
2430,1997-01-10
2431,2024-01-23
2432,1996-11-09
2433,2000-11-06
2434,2008-06-03
2435,2000-04-19
2436,2018-09-16
2437,2005-02-23
2438,1998-09-05
2439,2017-12-13
2440,2006-03-24
2441,2010-08-09
2442,2015-12-13
2443,2015-06-07
2444,2019-10-31
2445,2004-10-22
2446,2014-11-15
2447,2011-12-03
2448,2001-01-12
2449,2021-04-28
2450,2010-04-18
2451,2024-01-30
2452,2016-09-21
2453,2006-03-23
2454,2023-05-31
2455,2015-03-13
2456,2007-08-20
2457,2022-10-26
2458,2009-03-29
2459,2015-12-31
2460,2006-05-08
2461,2000-03-30
2462,2015-02-08
2463,2010-05-27
2464,2014-07-16
2465,2001-08-23
2466,2001-06-07
2467,2019-06-10
2468,2001-03-13
2469,2001-07-01
2470,2001-09-25
2471,2023-08-25
2472,2017-05-15
2473,1997-04-04
2474,2010-10-13
2475,2010-06-18
2476,2014-11-22
2477,2005-01-26
2478,2010-01-27
2479,1996-07-10
2480,2001-04-20
2481,2013-05-07
2482,2022-12-30
2483,2013-05-14
2484,2011-01-20
2485,2013-11-08
2486,2006-08-16
2487,2013-10-15
2488,2007-11-16
2489,2013-12-15
2490,1996-10-29
2491,2021-04-23
2492,1998-12-04
2493,2000-02-27
2494,2004-10-07
2495,2023-06-25
2496,2011-04-14
2497,2022-12-10
2498,2016-12-20
2499,2013-07-14
2500,2000-06-07
2501,2022-07-15
2502,2008-09-14
2503,2014-12-30
2504,2002-01-11
2505,2023-03-22
2506,1998-01-31
2507,2017-11-18
2508,2007-07-03
2509,1998-08-12
2510,2010-10-09
2511,2002-08-10
2512,1999-04-01
2513,2011-09-27
2514,2006-11-15
2515,2007-05-05
2516,2020-02-21
2517,2015-05-01
2518,2016-02-03
2519,2015-02-28
2520,1998-05-22
2521,2001-01-11
2522,2002-12-04
2523,2023-12-20
2524,2002-09-03
2525,2023-09-20
2526,1997-04-15
2527,2012-10-05
2528,2023-11-22
2529,2011-08-27
2530,2011-03-09
2531,1998-11-22
2532,2004-02-08
2533,2005-02-20
2534,2006-02-20
2535,2008-10-22
2536,2008-01-18
2537,2017-09-05
2538,2021-07-07
2539,1997-07-03
2540,2023-11-14
2541,2020-10-25
2542,2005-10-10
2543,2018-11-30
2544,2007-01-12
2545,2024-09-06
2546,2012-06-29
2547,2015-10-18
2548,2005-06-22
2549,2004-04-23
2550,2006-10-04
2551,2023-10-27
2552,2009-05-23
2553,2011-05-27
2554,2024-01-27
2555,2016-06-07
2556,2020-02-08
2557,2006-04-29
2558,2006-06-27
2559,2017-03-20
2560,2001-02-07
2561,1999-10-09
2562,2016-07-29
2563,2001-10-01
2564,2019-05-18
2565,2012-11-16
2566,1999-11-08
2567,2014-07-20
2568,2017-09-10
2569,2023-01-09
2570,2017-12-13
2571,2021-10-22
2572,1999-09-30
2573,2022-11-05
2574,2020-08-22
2575,2005-01-20
2576,2002-03-20
2577,2015-08-07
2578,2003-09-16
2579,2002-03-17
2580,2005-06-04
2581,2005-12-10
2582,2024-12-25
2583,2000-02-09
2584,2020-02-18
2585,1997-10-09
2586,2018-01-26
2587,2022-08-05
2588,2004-05-11
2589,2021-10-05
2590,2013-08-01
2591,2019-12-09
2592,1996-11-05
2593,2019-07-01
2594,2001-07-21
2595,1998-05-14
2596,2005-03-06
2597,2016-12-03
2598,2017-07-06
2599,2011-11-13
2600,2016-12-25
2601,2001-05-01
2602,2012-08-11
2603,1999-12-01
2604,2024-04-21
2605,2012-06-22
2606,1996-11-07
2607,2001-11-05
2608,2008-12-01
2609,2004-12-19
2610,1998-10-05
2611,2013-12-21
2612,2007-09-25
2613,2022-09-09
2614,2010-04-02
2615,2013-08-01
2616,2002-03-19
2617,2000-05-18
2618,2000-07-10
2619,2017-07-04
2620,2017-06-15
2621,2014-01-11
2622,2006-04-09
2623,2018-05-31
2624,2002-03-16
2625,2019-12-17
2626,2008-02-24
2627,2010-09-26
2628,1999-08-08
2629,2015-11-01
2630,2010-06-30
2631,2024-05-27
2632,2014-05-25
2633,2023-07-06
2634,2011-08-03
2635,2018-08-13
2636,2011-02-14
2637,1998-10-05
2638,2002-04-08
2639,2006-02-27
2640,2013-08-11
2641,2022-08-13
2642,2007-06-12
2643,1996-10-24
2644,2003-05-13
2645,2021-04-08
2646,1997-11-10
2647,1997-07-15
2648,2019-04-25
2649,2014-02-26
2650,1998-08-22
2651,2023-12-22
2652,2019-07-02
2653,2006-01-09
2654,2014-12-20
2655,2000-01-23
2656,2003-07-29
2657,2017-10-20
2658,1998-06-14
2659,2009-02-16
2660,1996-09-06
2661,2011-07-27
2662,2018-03-11
2663,2002-10-07
2664,2007-10-10
2665,2004-01-19
2666,2018-07-23
2667,1998-12-18
2668,2009-03-26
2669,2000-05-08
2670,1996-11-19
2671,2016-05-17
2672,1998-05-02
2673,1996-04-09
2674,2016-04-25
2675,2016-12-13
2676,2011-03-23
2677,2010-02-07
2678,2022-12-16
2679,2006-08-13
2680,2012-09-21
2681,2013-09-05
2682,2011-11-24
2683,2005-05-14
2684,1996-07-05
2685,2009-09-18
2686,2000-03-29
2687,1999-10-18
2688,2018-10-30
2689,2007-05-01
2690,2020-05-14
2691,2010-01-13
2692,2022-01-07
2693,1996-03-04
2694,2004-09-02
2695,2022-02-01
2696,2018-02-07
2697,2005-08-25
2698,2019-02-10
2699,2007-10-24
2700,2010-10-23
2701,2000-09-16
2702,2010-09-22
2703,2010-06-23
2704,2017-09-27
2705,2022-12-12
2706,2019-10-19
2707,1998-06-23
2708,2003-01-22
2709,2004-01-06
2710,2011-11-01
2711,2012-11-18
2712,2009-06-10
2713,2004-11-27
2714,2004-05-08
2715,2009-03-10
2716,2010-08-03
2717,2000-09-08
2718,2000-10-04
2719,2024-01-02
2720,2023-07-03
2721,1997-10-25
2722,2003-10-30
2723,2024-03-24
2724,2015-06-20
2725,1997-05-12
2726,2023-01-24
2727,2010-03-23
2728,2002-07-05
2729,2021-08-29
2730,2003-01-19
2731,1998-02-11
2732,1997-03-16
2733,2023-08-28
2734,2001-04-27
2735,2012-09-11
2736,2014-10-18
2737,2002-01-01
2738,2018-05-15
2739,2020-03-11
2740,2021-05-22
2741,2012-06-01
2742,1999-12-31
2743,2016-05-30
2744,2006-09-14
2745,2010-05-05
2746,2002-05-20
2747,2019-08-12
2748,2008-12-24
2749,1998-07-11
2750,2014-05-29
2751,2022-03-10
2752,2012-02-24
2753,2010-07-17
2754,2023-11-20
2755,2015-06-15
2756,2002-10-17
2757,2023-06-30
2758,2017-05-13
2759,2024-07-29
2760,2006-10-19
2761,2013-07-16
2762,2011-04-28
2763,1996-04-25
2764,2006-08-24
2765,1999-03-16
2766,2015-03-25
2767,2000-07-28
2768,2010-12-30
2769,2016-10-21
2770,1999-08-24
2771,2010-05-06
2772,2005-07-28
2773,2014-01-16
2774,2001-04-10
2775,2019-10-05
2776,2017-06-09
2777,1999-10-28
2778,2005-04-27
2779,2007-02-05
2780,2019-12-04
2781,2017-01-09
2782,1999-05-10
2783,2000-01-28
2784,2023-01-20
2785,2009-11-19
2786,2010-11-23
2787,2014-04-22
2788,1996-04-09
2789,2010-11-09
2790,2018-09-08
2791,2017-10-21
2792,1999-01-16
2793,2016-11-13
2794,2017-05-20
2795,2020-03-27
2796,2007-10-05
2797,2002-12-06
2798,1999-05-10
2799,2008-06-22
2800,2012-06-06
2801,1996-03-31
2802,2024-01-07
2803,2016-10-19
2804,2000-12-30
2805,1999-07-03
2806,2018-06-27
2807,2023-03-19
2808,2006-08-03
2809,2000-04-17
2810,2010-03-20
2811,2024-08-22
2812,2001-05-07
2813,2011-09-15
2814,2014-06-10
2815,2009-08-23
2816,2019-09-24
2817,1997-08-30
2818,2010-04-25
2819,2007-10-21
2820,2002-01-31
2821,2020-07-23
2822,2002-11-02
2823,2022-07-28
2824,2021-05-05
2825,2016-05-26
2826,2010-02-23
2827,2022-04-22
2828,2006-04-03
2829,2011-11-11
2830,2016-07-15
2831,2000-03-01
2832,2017-10-25
2833,2023-04-09
2834,2002-01-09
2835,2006-09-28
2836,2008-06-18
2837,2021-11-04
2838,1997-09-04
2839,2008-01-09
2840,2004-08-16
2841,2005-08-19
2842,2022-03-29
2843,2008-01-20
2844,2013-01-30
2845,2020-10-03
2846,2015-04-19
2847,2014-08-29
2848,2013-01-10
2849,2007-12-27
2850,2006-08-03
2851,2013-10-05
2852,2010-01-02
2853,2010-09-20
2854,1998-06-17
2855,1997-03-15
2856,2008-11-10
2857,1998-05-12
2858,2015-08-30
2859,1998-10-05
2860,2010-02-01
2861,2007-11-04
2862,2014-11-30
2863,1996-09-16
2864,2003-08-07
2865,2011-03-05
2866,2008-02-12
2867,2002-09-09
2868,2024-04-29
2869,2004-08-29
2870,2023-06-28
2871,2008-03-10
2872,2002-07-06
2873,2021-11-06
2874,2023-08-15
2875,2016-04-12
2876,2017-11-06
2877,2001-05-27
2878,2012-06-23
2879,2015-03-19
2880,1996-07-31
2881,2000-08-03
